x	y
-1.60255 27.17409
0.39501 27.36339
0.93598 24.78512
-0.25365 24.31337
0.45292 26.25483
1.54704 28.40620
-2.68013 26.77873
-0.78913 25.77073
-0.97701 25.56139
0.98394 25.09662
1.15009 25.85380
-0.65956 28.07490
-1.85464 26.20460
0.24080 25.26460
0.06455 25.04796
1.40128 26.75432
0.18145 23.30099
-1.31784 24.60214
1.74021 25.24085
0.36724 24.99774
-0.32829 25.84354
-0.65579 25.65020
-1.92176 26.37119
-0.34989 25.96544
-0.17236 27.21844
-0.63160 26.74856
-1.12983 24.93309
-1.00662 27.03988
1.47257 26.99527
0.74484 23.59768
-0.10022 27.70399
-0.77381 25.89497
0.13353 26.18196
0.60128 24.80540
0.13234 26.85726
0.64399 26.52261
1.52302 27.33259
-0.37402 26.14728
0.32881 25.85874
0.35829 24.66301
-1.21362 27.89120
-0.17347 27.40606
-1.05542 26.08839
1.45613 25.05611
1.12167 23.60505
-0.05862 25.04419
-0.79212 24.91414
0.57798 25.08027
-1.29867 27.39337
-0.15031 27.28486
1.20566 26.44090
0.25723 25.61207
0.63241 26.45687
-1.28155 26.83473
-0.04152 25.05781
0.81555 24.07138
-0.62738 28.34147
0.17143 25.89888
-0.89585 27.09599
-0.79856 27.22396
-1.12516 24.75463
0.60487 27.52735
0.25225 26.12776
-0.26076 24.87380
-0.29507 26.59771
-0.40401 25.25383
-0.05478 26.12575
1.46378 24.39486
0.80793 26.21362
-0.86086 27.42370
-0.27239 25.34975
-0.05856 25.83728
0.49049 24.73681
-0.66584 25.17969
0.41991 25.61848
0.36751 25.63853
1.02798 25.30070
0.57424 25.85096
0.05028 25.82237
-0.67452 25.28851
1.61314 26.20620
-1.07458 26.91533
0.42279 25.08691
-0.08365 26.18457
0.39630 27.83387
-0.41399 25.21649
-1.23975 27.92707
-0.78663 27.85885
0.06761 25.81861
0.38601 25.52038
0.69792 27.34675
-1.21738 26.07044
0.21832 26.06801
1.15956 26.55023
-1.49590 25.99770
-2.13997 26.09932
-1.48336 24.90686
0.36579 24.01339
-0.45175 25.36533
1.16596 27.21945
0.90392 26.80475
-0.76012 27.78446
-1.76304 25.52075
-0.43826 25.81083
-1.35712 27.15680
-0.57896 28.00510
-0.70731 27.69790
-0.49978 26.94655
0.09302 26.73051
-0.67791 26.16950
-0.03025 27.22896
-1.12966 27.76952
0.83767 25.20479
-0.25001 26.66355
0.29496 25.22845
0.81761 25.03628
-0.02730 27.03659
-0.07783 27.58425
2.42775 25.60737
1.50294 24.94042
0.04038 26.65446
0.37080 26.51022
1.25865 25.78315
-1.72120 27.64188
1.68497 26.86911
0.03864 25.14707
1.40348 24.46750
0.97211 26.68126
-1.48379 26.71793
0.09493 26.48191
0.44083 26.45099
-0.01208 25.76890
-1.90526 25.25714
0.92510 27.58788
0.20627 25.83113
0.31952 27.69274
-0.66616 26.33013
1.77826 25.73275
0.37805 25.21924
-0.85068 26.17861
-0.36550 26.40809
-0.93999 24.57135
-0.40570 26.95297
0.32237 25.69179
0.65663 26.50686
-2.33099 25.67208
1.22939 25.91633
0.45035 26.85059
-1.18777 25.49899
0.54644 23.93278
0.86733 24.07785
0.07599 27.92949
0.30827 25.23199
1.32800 25.32445
0.19161 27.71652
0.41626 26.93408
1.28361 26.47208
0.16089 25.99959
-0.93112 24.75680
-0.48640 26.09095
-1.08445 25.88057
-1.87331 26.84467
-1.02796 26.68766
-0.24273 26.80143
0.32790 26.31873
1.36980 25.09914
0.54860 25.54494
1.11427 26.13954
0.76236 27.31915
0.67140 26.56301
0.26331 26.25547
-0.77312 25.96302
-0.18974 27.34895
1.00041 25.65686
0.64638 26.95982
-0.41836 23.67905
-0.88649 25.50088
1.62370 26.43602
0.30738 25.31973
-0.52124 26.72304
-0.47471 25.60937
-1.22380 27.82422
0.32449 27.52970
-0.14723 25.48805
1.18407 26.90139
-0.23149 26.67237
-0.37215 26.00261
-0.07324 27.28132
0.50105 25.91924
-0.02980 25.95002
0.00207 28.10287
-0.32565 26.33263
0.73529 25.87234
-0.81186 25.42007
0.78898 26.00833
-1.12661 24.77368
2.44151 26.26497
0.18701 26.06730
2.72008 25.76148
-2.13398 26.96416
0.49395 26.59916
-1.09768 28.20077
-0.48067 25.88456
-1.00161 27.80062
0.72465 25.38859
-1.07625 25.92803
0.31549 25.88936
0.03167 25.07197
0.42958 27.55055
-2.40110 27.71762
-0.50634 25.67676
-0.66099 25.12455
0.12751 23.49885
1.18343 26.56725
-0.01360 25.74216
-2.54858 26.04729
0.77146 25.13465
-0.82879 24.16159
0.07843 26.24667
0.74289 25.21915
-0.82858 24.59903
0.14325 26.26573
0.20642 24.99035
0.48149 26.19739
-0.20232 26.28221
-0.25508 25.98991
0.75150 24.64779
-1.75928 27.88829
0.16657 26.03813
-1.22248 27.57362
1.18669 26.24328
0.94358 27.04011
0.66443 27.44997
-1.69197 26.11142
-0.55049 24.61300
-1.95681 26.97875
-1.26338 27.33112
0.72823 26.07467
0.82613 25.89467
0.78986 28.22114
-1.43291 26.61170
-1.72147 27.48108
-0.39619 27.33434
0.09670 25.20545
-0.00603 26.47656
1.33363 26.16773
1.46917 24.71407
0.45597 24.93191
0.09533 25.86736
0.60564 27.72596
0.24420 27.01961
0.26417 24.06437
-0.31583 23.33835
-0.30245 26.21536
-0.22047 27.44327
0.13483 27.53789
0.06165 25.36769
0.42112 26.40040
-1.46446 22.87874
1.79919 25.27248
-0.47938 25.44180
-0.70350 27.66889
-0.14706 26.29980
0.28686 26.23576
-0.57231 26.77703
-0.80868 26.44946
-0.63219 26.42407
-0.04218 28.31067
0.10424 26.35218
0.86527 26.06338
0.43553 25.21668
-1.40669 26.90245
-0.01149 26.62240
1.49693 25.29619
-0.60438 28.02973
-0.20814 26.00383
1.00387 26.48935
-0.28393 28.20157
-0.33610 26.06607
-0.20925 27.85804
-0.16681 26.40906
-0.35663 25.99012
1.33636 23.97675
0.40162 24.75042
-1.72772 26.07030
-0.69735 25.16378
0.66085 26.41813
-0.05778 26.20942
-0.64897 25.44852
0.11096 27.30300
-0.99301 25.99701
0.76152 25.32977
0.82687 27.72483
0.84390 24.03269
-1.79070 25.69553
-0.54884 26.57196
-0.48239 25.95505
0.56529 25.31737
0.39706 25.88613
0.08310 26.51118
2.21311 27.91769
0.70700 24.97140
-0.45673 25.07109
-1.48772 26.17916
0.31871 27.62021
1.49836 25.52080
0.93642 24.51139
-0.14703 25.43067
1.43056 25.00642
0.72921 25.43427
-0.64577 25.91241
0.15750 25.99300
-0.44093 26.36136
0.03550 26.56152
0.75136 26.08203
0.81752 27.53481
0.33820 26.66943
-0.32365 27.43783
-0.87669 26.22990
-0.25205 25.70659
1.32241 24.78023
-0.31829 25.71982
1.15513 26.18649
0.22545 24.51462
-0.75934 25.21493
-0.03791 26.69536
-1.72139 27.15575
-0.57544 26.59205
1.98162 25.75085
0.05392 27.07663
0.69503 25.22018
0.71690 26.41718
0.23851 24.07238
0.16417 25.27696
0.45129 24.96435
-0.07923 25.44022
0.86134 26.43677
-0.92020 27.89100
-0.25314 27.30624
0.26134 25.82229
2.37569 26.84971
0.08505 26.37738
0.28665 25.78177
1.79390 25.40339
1.57348 26.35634
-1.61559 27.49715
-0.65226 25.65898
-1.34695 26.14922
-0.08448 24.87762
-1.34690 24.85116
-0.44509 25.75323
-0.07750 25.05045
0.85914 26.12381
1.23215 26.22909
0.73586 27.03954
0.94816 26.78950
1.54740 25.75145
0.12742 27.75400
-0.49668 26.57565
0.88545 26.71469
-0.86731 28.53407
-0.90729 26.41785
0.70830 25.86332
1.36599 26.65988
-0.67347 27.31681
-0.00788 25.56044
1.42830 25.18174
0.88263 27.79610
-0.78618 26.81937
0.21015 25.11064
-0.01276 25.52617
-0.31868 25.38824
-0.30938 25.06185
-0.94741 26.16647
-0.68701 24.20639
0.04037 25.29068
-0.16579 25.87908
-0.73961 27.88365
-1.16142 26.68544
-0.27344 26.89034
1.93755 25.93158
-0.15038 25.79260
-0.75564 25.04080
-0.69263 24.22089
1.39267 25.13669
0.95944 25.93248
0.24686 24.69514
-0.79977 27.24526
2.22675 24.94885
0.06387 25.72929
0.41827 25.65381
0.35512 27.82997
-0.76230 27.47860
-0.22696 25.71120
0.27755 26.05401
1.76281 24.51628
0.70048 25.39860
0.17165 27.29278
-1.60026 26.86653
2.19245 25.51227
0.56202 27.78913
-0.37566 26.24435
-0.73873 27.09434
-0.27899 26.26579
-2.38971 26.05211
-0.58325 26.27546
2.51054 25.90204
-0.97043 26.71814
-1.40852 26.84514
0.60273 25.77603
-1.66962 26.13901
-1.33327 24.74798
1.19239 24.70466
-0.53850 26.35615
-2.11138 24.77827
1.49603 24.90020
1.53962 27.32581
-0.38203 26.58560
-0.21969 27.30738
-1.93920 25.63278
0.10914 24.70085
0.14952 26.57811
0.59051 26.86024
0.75161 26.42321
0.88696 25.78254
0.33928 26.62942
0.17735 25.73264
-0.20606 27.27167
-0.19502 26.82662
-0.29722 24.52866
0.04989 25.85383
0.18290 25.43645
0.47989 26.69019
0.48159 26.19575
-0.14360 24.27627
1.48117 25.03395
-1.19366 28.70841
-1.21992 27.47897
0.58749 25.97665
0.03898 25.66504
1.44976 25.78810
-0.04241 26.38412
1.45571 24.84504
-0.62711 26.72863
0.85481 25.37799
-0.86735 25.79983
-0.51782 27.77177
1.53410 25.62015
0.96300 26.81523
-0.00393 26.66612
0.22108 25.21378
0.49633 26.05148
-2.08922 26.11020
0.63216 24.66294
0.04195 24.81653
0.80698 24.62171
-0.22205 28.31811
-0.27833 26.51623
0.16628 26.03898
-0.35998 27.02620
0.60465 24.71044
-1.33160 26.25938
0.94307 24.54006
-1.27753 25.76227
1.33970 26.59273
-0.17478 28.03126
-0.31354 26.79210
-0.30505 28.76726
0.73821 25.53533
-0.49374 26.27022
0.14293 27.57724
1.57270 26.26718
0.59559 25.99273
1.07910 26.28909
1.26135 26.47818
-0.08351 24.10920
-1.15988 26.94218
0.10728 25.54080
2.58362 26.86198
-0.85400 27.10589
0.00617 26.35642
0.81796 24.04531
-0.97974 24.71924
0.05149 24.43990
-1.48149 25.41970
1.11106 25.46392
-0.80964 24.09430
1.26878 25.08794
1.14099 25.58025
-1.49503 26.22094
-1.08292 26.22449
-0.54052 25.46709
0.10491 26.40208
0.04546 26.20408
0.51233 26.49962
1.58263 24.61039
0.00313 26.37278
0.33103 24.62053
-0.49377 26.25614
1.02634 25.28858
1.14434 24.46151
0.17764 25.60104
1.36727 25.99967
0.44419 25.71487
-0.10898 26.06730
-0.06191 24.15941
0.46769 26.56851
-1.18776 25.75061
0.19252 27.26894
0.72516 26.26730
1.87950 24.80699
0.34167 25.03295
1.34177 25.21769
1.35737 25.32780
-0.80724 26.01182
0.46674 25.76775
-1.08394 25.49386
1.05979 25.14886
0.69062 25.43906
0.68383 26.95499
-0.81189 26.20195
1.07780 25.29673
1.33242 24.53868
1.36902 24.88681
-0.18905 26.67951
-0.22665 26.04269
-0.73402 25.94279
-1.40022 24.75955
1.28717 25.54059
0.57777 25.85906
-0.15136 26.04183
-0.67863 26.43012
0.12860 26.72023
-0.73794 26.53376
-0.18738 25.91197
0.54265 25.87610
-1.10657 25.86040
-0.67851 28.02234
-0.10366 26.03292
1.12346 27.41117
-0.19886 24.79078
0.77293 27.84029
-0.91350 25.63912
-0.46539 26.88605
0.54787 24.90436
-0.18358 26.13195
-0.14969 25.94753
0.85628 25.89062
-1.14778 24.93540
-1.29793 24.87477
-0.51706 25.32314
-0.71360 26.33110
-0.86826 26.41260
-1.51078 27.56893
-1.28841 27.05432
-1.38754 27.71982
-0.43289 25.25119
0.19493 24.02866
-0.50456 28.86228
-0.25042 27.32324
-0.14190 25.13694
-0.29939 26.60850
-1.46211 26.04106
-1.34122 26.22249
0.13367 25.29338
0.29787 26.89790
-0.39067 26.70709
0.52770 26.00328
1.75866 26.96100
-0.78256 26.95669
1.77763 26.65456
-0.45615 25.93311
1.77929 25.32532
0.69228 24.97107
-0.29969 24.65335
-0.90803 27.76692
0.23387 26.75784
0.55264 27.27262
0.34385 26.56780
0.61294 26.33489
-0.95852 25.62996
0.22205 25.37324
0.31302 27.27002
-0.22952 25.62579
-2.21630 27.53246
0.97019 24.82708
1.81216 24.92027
-0.95496 28.07525
0.84265 26.32214
0.40700 25.42532
0.57706 25.39187
-1.29895 26.52358
1.17441 24.70227
-0.20693 27.26706
-2.30380 28.43416
0.68901 25.85886
2.68262 27.62450
2.19236 26.31022
-0.77775 26.81449
-1.52019 26.79193
-1.33757 27.01592
0.87221 24.52762
-0.21823 25.98769
-0.95551 27.32569
-1.14633 25.36053
0.70088 26.02717
-0.86451 26.35967
1.35645 25.62389
-0.97559 26.52235
1.18273 25.34698
-0.05206 26.19124
0.03597 26.58648
0.49131 28.02700
-0.16549 23.95717
2.57704 25.06733
-0.49616 27.60644
-2.19943 27.72385
-0.59733 26.85499
0.49254 26.16362
0.31263 24.77080
-0.02936 24.67292
1.11466 25.44129
-0.06928 26.10930
0.00047 25.56195
-0.59289 26.97822
0.41598 25.92995
0.41573 25.30152
0.01209 25.42909
-2.07906 27.75122
0.54446 24.08941
1.37956 27.35807
0.23612 25.83947
-0.23326 28.20974
-0.26390 25.62893
0.88900 27.19499
-0.03007 27.07561
0.38142 27.09466
-0.71511 26.89235
-0.09908 25.10465
-1.05263 26.77900
-0.15834 25.29073
-0.86267 26.17031
1.72725 27.32690
-0.74019 28.00736
0.70209 25.91288
-2.18011 28.10679
0.68046 27.69162
1.13475 25.06617
0.50033 25.16135
-1.29681 26.69662
1.59477 25.19108
0.49740 26.35537
0.14951 26.07041
1.06353 25.37265
-0.52369 25.51795
1.13007 25.15747
-1.56147 26.22419
0.76206 26.41481
0.01106 26.37827
1.04605 25.20568
0.40717 25.92117
0.24191 26.58374
-1.81109 27.12152
-0.52901 26.89731
0.33714 24.53878
-0.31576 25.36476
0.27498 27.59315
-0.50747 27.25394
1.86557 25.90093
-0.04015 25.51355
-0.87173 27.42872
0.71058 27.01106
1.52117 25.35292
1.11794 25.53257
0.17949 26.88133
-0.24890 24.60639
0.05161 26.91984
2.04399 27.91181
-0.82878 25.95428
-1.56076 25.91299
0.55107 24.72669
-0.07605 25.06838
-0.85615 26.80776
0.13260 25.82608
-0.32250 26.19557
0.95542 26.80169
1.48790 24.67324
0.13290 25.32385
1.22052 25.54368
-0.25098 28.22501
-0.85603 27.05756
0.26851 26.07064
-0.16119 25.10720
-0.11716 26.61256
-1.46379 26.53467
1.07727 25.70276
-0.04825 27.71141
-0.41977 24.50934
0.83217 25.72159
-0.76096 26.50969
-1.32609 26.92831
0.46318 25.19938
-0.79337 27.41192
-0.45261 24.85579
-0.10084 25.84814
-0.01869 26.49170
-0.54064 27.69831
-1.28225 27.50124
0.63421 27.08954
0.74822 25.94019
-0.87246 25.08492
-0.06708 26.06879
1.13491 25.23837
0.05336 24.71001
-0.12689 25.41436
-0.77119 25.79814
0.67830 26.66524
-0.27881 25.40930
-0.92327 28.02411
0.59517 27.74757
-1.64739 26.54639
0.03237 26.90324
-0.05740 27.10185
0.40490 27.11991
-1.85145 26.64585
1.72458 24.43788
0.17319 26.61581
-0.86236 25.72899
0.83627 24.94887
-0.87743 25.73067
1.11659 27.35897
0.73745 25.23153
-0.26891 25.19172
-0.84948 25.99901
-0.94273 25.78192
-0.14692 25.43927
0.90363 26.13866
2.90735 24.48539
-0.17087 26.87767
-0.09080 27.10851
0.10835 25.10591
1.00146 25.53514
1.48131 25.47274
0.93915 26.39196
-0.37538 26.24544
0.03136 26.52670
-1.74466 28.26162
-0.87055 26.25191
-1.34916 25.56747
0.61812 25.70302
-1.12796 28.27503
-0.56201 26.29081
-0.27160 25.76634
0.24638 26.60286
-0.22851 27.02889
-2.74639 27.62560
1.38140 25.61049
-1.32571 27.78053
-1.51367 27.41980
0.12062 26.02173
1.73401 24.82976
0.95705 23.71923
-1.29426 28.30242
-0.25929 27.71424
-0.77790 25.45284
-0.33314 26.96081
-0.91220 26.66344
-1.72186 26.80830
0.51593 25.45078
-0.13079 24.27173
-0.36710 25.70770
-2.17659 26.97227
-0.09609 25.91553
-1.84585 24.94393
-2.51089 25.99293
0.99421 26.86291
1.04047 26.98754
0.68384 24.56802
0.96759 25.31299
1.04710 25.64096
-0.32238 24.55186
0.05124 25.24174
1.47376 25.32954
-1.66715 27.08709
1.77126 25.32346
-1.39288 26.79142
-0.68818 28.78244
-0.14777 27.46817
-0.97462 24.69950
2.24443 25.47018
0.94065 25.13443
-0.46949 27.07871
-0.56086 25.25679
-1.36044 26.61052
0.43845 24.46398
-0.37399 26.07223
-0.80310 26.38553
1.24883 25.46268
0.25751 26.57688
0.12371 25.40440
-0.15218 27.43594
-0.61702 27.83396
-1.75971 27.80550
-2.03020 26.76166
-0.61961 26.71693
0.05068 25.24927
0.34781 26.26211
0.72067 25.16821
0.57245 24.90632
-0.37259 26.54916
-0.17133 26.56517
-0.62042 25.86089
-0.70633 27.28243
-2.46408 28.33024
-0.64615 25.78849
-1.63223 24.30628
-0.27471 26.84168
0.15512 23.98054
0.15392 25.88122
0.87636 25.77692
0.50655 25.39030
-0.19208 26.69411
-0.22359 24.70780
0.80577 24.81253
0.86892 25.78847
-0.66164 26.42624
1.89885 25.34382
-0.40114 25.30999
-0.55357 26.28416
-0.94433 26.43038
0.88195 25.71731
-2.00745 25.12827
-0.46941 26.06784
0.56649 25.25394
-0.54934 26.81931
-0.45713 24.24102
-0.59972 24.73252
-0.46317 27.43350
-0.27898 26.13009
1.19179 25.61641
-0.54195 27.76257
-0.59172 27.09883
-0.67458 26.66737
0.80269 23.97908
0.16395 25.18101
2.03291 26.89657
-1.28985 25.30667
-0.91017 25.06093
-0.61529 25.51640
1.91938 26.72709
-1.07441 23.07139
-1.53443 28.06832
-0.21103 25.26422
-0.63795 25.88788
-0.70954 26.26818
1.73979 24.49708
0.37751 26.63676
0.81706 25.08317
-0.37180 26.75791
-1.27281 26.36487
0.20168 26.25450
-0.89343 25.44262
0.07515 25.97153
0.13832 24.00793
0.01132 26.96524
0.71553 25.83633
-0.45638 26.84267
0.46840 25.28389
0.18337 26.02907
-1.00680 27.57760
0.34574 25.90802
-0.85528 27.10188
0.95142 23.64462
-1.16708 26.73610
1.53454 26.65221
0.48511 26.82918
0.02619 24.96677
-0.71080 25.59684
-1.20928 25.00023
-2.57966 28.60149
-0.68933 26.26562
0.59561 25.42932
1.57446 27.47151
-1.58098 26.67283
0.83344 25.15663
0.41797 25.76152
0.68313 25.04917
1.28335 24.72870
-0.24857 26.53941
0.14512 26.76885
-1.96286 28.12987
0.50153 25.42189
2.27983 24.25755
-0.51271 26.89098
-0.80632 25.41889
-0.00324 24.85373
-0.28009 27.67785
-1.09133 27.45948
-0.95702 26.30590
0.22471 27.62762
0.65742 25.73855
-0.38844 25.91895
-1.67119 27.63702
0.30635 26.32849
1.80272 26.06613
-0.18941 26.43944
-0.84472 25.76254
-0.10788 24.35251
1.73874 23.50525
0.10669 25.06577
-0.05847 25.32316
0.27085 27.13631
-1.15897 24.99075
0.83292 26.49169
-0.51591 27.15458
0.39334 27.06189
-0.48877 25.63163
-0.45190 25.64170
-0.12207 26.53235
1.07924 25.19554
0.17550 25.20054
1.72314 26.93934
0.18355 25.27068
-1.04287 25.93544
0.89541 24.73356
-1.48686 25.08120
0.33705 25.48570
0.22206 24.73424
-1.08462 27.53544
-1.32386 28.50801
-0.60706 25.10595
1.24278 25.54146
0.06453 24.85396
1.36036 26.14394
0.44383 26.17361
-1.45218 26.31178
1.64803 26.14871
1.29105 25.53074
0.90437 26.43793
0.11045 24.01173
0.90348 24.81900
-0.57302 27.14418
-0.77856 23.95632
-1.66719 26.79001
0.12021 25.26472
1.47847 25.07676
-0.27506 26.41945
-0.60321 28.40666
-0.39636 25.75949
0.07121 25.34128
-0.97172 25.77042
-0.75202 28.69745
-0.92000 26.25957
-0.15612 24.93267
1.95781 26.20618
1.25780 25.68082
-0.02741 25.97596
-1.28902 26.14819
0.33544 23.98237
-0.51538 27.07905
0.30794 26.39270
0.36940 27.39094
1.30570 25.20856
0.15138 26.12776
-0.78251 24.11422
0.46507 25.66650
-0.16844 27.34618
0.11891 25.60615
0.68839 25.34683
-0.22692 25.24412
-0.04401 27.27192
0.20387 25.72016
0.86682 25.02841
0.89159 26.11966
1.43914 24.77903
-0.31769 25.22316
-0.38563 26.31147
1.04135 24.71174
1.21867 24.83933
1.57617 24.64715
-0.74805 26.55721
-0.41225 25.50222
-0.22278 25.47856
-1.09022 27.63710
-1.13721 26.93901
-0.44422 25.58755
-0.65702 25.57819
-0.44777 26.02146
1.13660 25.65503
-1.76912 26.23595
1.57515 26.23459
1.68217 25.82391
0.68989 24.49195
1.45201 27.80651
-1.12525 25.57694
-0.11906 25.64680
0.78144 26.80478
-1.56581 26.37740
-0.53134 25.36344
-0.57813 26.04500
0.78576 25.78617
1.48485 26.55250
-0.28711 25.85394
-1.40506 26.63550
-1.39147 27.75186
-0.11757 26.55110
-2.46445 26.28147
-1.65042 27.28500
-0.32425 24.96114
-0.64207 26.49061
1.37311 24.78425
0.64511 25.20854
-0.26335 25.47914
-0.48790 26.51043
-0.34331 24.10561
-0.15139 27.44267
-1.69523 25.93265
0.23305 26.13956
0.93097 24.54187
2.73358 25.37024
-1.32323 24.96773
-0.87766 26.54895
1.43369 26.90268
-2.61066 25.88502
-1.25737 23.84594
0.04888 25.90246
2.32500 26.24332
0.45056 26.12749
0.16767 26.89497
-0.02054 26.61422
1.20955 25.99518
0.82504 26.06259
-0.06954 25.79806
-0.06391 26.26730
1.24908 27.32072
-1.07211 24.20282
0.20142 24.99551
-1.38757 25.71388
-1.34437 26.85466
-0.06208 25.17898
-0.82405 27.34983
1.22637 26.10143
-0.08582 26.59400
-2.31376 26.44366
0.31371 24.89845
1.37927 25.36773
-1.74650 27.19405
-0.13212 26.83992
-0.53852 26.14200
0.41366 28.66859
1.39698 25.06795
-0.82548 27.82828
-0.17500 28.03423
-2.52463 26.71685
1.38675 25.68242
-0.43649 25.70042
0.41904 25.94754
-0.26923 27.98837
-1.15420 25.40824
-1.49815 26.74841
-0.17077 26.42576
-1.31468 26.32710
-1.00117 25.38093
-0.54108 27.24242
0.35387 24.62019
0.36685 26.84126
0.24632 25.96592
0.62635 24.55771
-0.40725 25.37881
-0.69140 26.11075
-0.76393 25.19439
-0.28751 26.43662
2.45631 26.74794
-1.01798 26.97866
-1.11316 27.01521
-0.35692 28.29940
0.54520 25.35466
-1.72983 26.05653
0.30744 27.52080
0.50008 25.94386
-0.65749 25.27192
-0.05393 27.31514
-0.41889 25.45463
1.51524 25.97964
-0.21414 24.30980
-0.22338 24.46915
-0.17484 25.70486
0.35183 24.79670
0.02090 26.70925
1.09054 27.33873
-0.00592 25.27680
-0.24876 25.92176
-0.04354 26.36541
-0.08690 27.11779
0.34333 24.91175
-0.41286 26.44216
-0.83918 25.45215
1.82478 25.31059
0.44039 27.05284
-0.38108 27.17395
0.13201 25.74666
-1.10335 26.52601
0.28171 25.52339
-0.02477 26.13478
-0.77221 26.63625
-0.51653 26.91484
-1.26268 26.26426
0.57846 24.00603
0.46961 25.33478
1.69691 24.67966
0.20077 25.78169
-0.92846 25.95932
1.73873 26.84214
0.28522 26.27089
-1.01075 26.59411
2.10148 24.33568
1.53840 27.41805
2.11062 26.04471
-1.48033 27.02753
0.18454 25.74760
-1.07829 26.57414
-2.51384 25.79752
0.16743 26.92205
0.27185 26.40889
-2.77972 26.93813
1.01890 25.40526
-0.66741 25.17322
-0.31030 24.61221
1.29556 25.66789
-0.23408 26.59795
-1.49047 26.89946
0.99715 25.49141
0.09587 26.40602
-0.42487 27.20121
0.66093 25.45806
-1.25325 27.40423
-1.21327 26.20390
-0.19221 27.11089
-0.34889 25.52375
-0.22140 24.37486
0.16622 26.33188
1.56056 24.83439
0.21278 24.58671
-0.34657 28.52920
-0.97031 27.28963
-0.54548 26.08013
1.25042 26.93490
-0.90271 24.92620
-0.90462 25.21388
1.74842 25.16194
-0.50852 27.32015
0.32157 26.09810
-0.73648 24.82966
0.12229 28.09096
-0.18038 26.35670
-1.24741 27.49689
1.98474 25.83366
-0.21669 26.38830
-0.41109 25.17672
-0.70302 27.26040
-0.01191 24.88134
-0.48850 25.85530
0.44741 24.73973
0.42604 25.72619
-0.41012 25.45740
-1.90231 26.01546
0.70238 24.88563
-2.15088 26.57029
0.07016 25.75533
-0.06148 26.86839
-0.42028 23.69098
-1.57389 26.71380
1.44433 25.55868
-0.91169 26.36974
0.30043 27.22989
1.87738 26.26553
-0.44197 27.48683
-0.49926 24.52182
1.87785 24.49421
2.26570 25.29217
-0.56348 26.09502
-0.24839 24.74739
0.90826 26.49602
-0.46403 26.53559
0.36899 25.41587
0.45133 26.57104
0.67155 26.11779
-0.13795 25.95300
-0.26889 25.85489
1.11125 27.39146
0.36771 25.43041
1.22983 25.28765
-0.10188 26.71496
1.34006 27.05399
0.82952 24.67872
0.61225 26.74027
-0.37642 25.31779
-0.22533 25.62363
0.58751 24.70345
-1.95305 26.15282
-1.54792 25.33256
-0.86633 24.89299
1.01269 23.86519
0.23481 25.24247
-0.21843 24.92621
-1.01165 26.30015
-0.45555 25.54873
-0.08748 24.87155
1.28355 24.81746
0.00371 27.43207
0.40168 24.94410
0.40830 24.42700
-0.32161 25.71776
-1.49040 25.42996
-0.20602 25.44492
-0.87788 27.28776
0.35152 24.21793
0.59159 25.45939
0.56134 25.13879
-0.71944 27.74917
0.72101 24.35949
0.90208 25.37246
-1.49479 25.96916
1.08176 26.93530
-0.39001 27.69247
-0.12854 26.77655
0.42040 26.21088
0.44055 25.97935
1.18816 26.83125
0.38586 26.81473
0.70709 26.07816
0.68604 26.25457
-0.48509 25.66520
-1.48213 26.10183
-1.04242 25.62664
1.65924 26.24185
-0.10912 27.46175
0.24591 24.11274
2.53905 24.76705
0.70166 27.54139
-0.69174 25.79222
0.21492 26.19142
-0.76556 28.04958
-0.45450 26.50748
0.34635 24.52376
1.00259 26.16866
-0.33038 24.31720
0.48479 25.83114
-0.15494 26.82521
-2.10667 25.09168
-0.75050 25.17196
1.54192 25.60072
0.06361 25.96265
0.73541 25.62351
0.49187 24.49873
0.34654 25.61946
-1.57697 26.92200
-1.12620 27.49821
0.96661 25.19312
-0.39420 25.85199
-1.63606 27.74068
-0.03417 25.44551
0.24603 25.16895
0.15202 25.29858
-0.16274 27.64977
0.78122 25.45281
-1.28846 25.56406
-0.94066 25.39230
-0.65323 26.62451
0.97681 25.76881
-0.50112 26.32126
0.45894 25.50750
0.36479 27.03062
1.23338 26.36266
0.20785 25.32607
0.53429 26.65110
0.66163 25.21246
-0.46031 27.12992
0.42227 24.19336
-0.59221 27.21832
-1.18749 27.22183
-1.15805 26.86956
-1.07076 24.43511
0.45311 26.67086
0.62706 28.26355
-0.69397 25.05493
0.08987 25.44538
-0.92350 27.27012
-1.62517 26.49473
0.23544 24.62483
1.70550 25.29188
-0.07784 26.71497
0.59813 24.78443
-0.84649 26.49170
2.15757 25.44423
0.20528 25.07876
-0.02000 26.50987
0.69602 27.82733
0.15109 26.42728
1.67907 26.61680
0.01774 27.55326
1.05239 26.03150
0.14019 25.11565
-2.19394 27.22306
-1.34769 24.42916
-1.19155 26.99318
-1.94223 25.63785
0.61602 25.96902
-1.02624 25.72782
-0.13267 25.58190
-1.89313 25.96096
0.12412 24.72835
-1.27701 25.43093
-0.96805 26.39564
1.74760 24.54621
-1.24217 26.09243
0.73257 25.06794
-0.40238 26.42722
0.72627 25.05291
-0.12085 27.28339
-0.64818 27.19459
0.65216 27.14080
-0.67320 26.91764
-0.97287 24.36033
-1.83481 27.41264
0.59169 27.75319
0.13549 24.41226
-1.23338 25.03735
1.56761 27.66736
0.22979 25.18307
-0.58771 25.67531
